start	end	text
5111000	5112000	带打什么的
5112000	5113000	他们都做的
5113000	5114000	都在训练
5114000	5115000	但我们训练是有钱的
5115000	5117000	不像现在战队训练
5117000	5119000	是拿工资的不一样
5119000	5121000	目标激励不一样
5121000	5123000	所以他们每天都在打单子
5123000	5125000	那个时间
5125000	5127000	而且有些时候干15、6个小时
5127000	5129000	没干完就没拿钱
5129000	5130000	钱就不给了
5130000	5133000	或者钱就是择办了
5133000	5135000	所以大家都很那个
5135000	5136000	去打比赛的时候
5136000	5138000	心法也非常重要
5138000	5140000	说不掉训练
5140000	5142000	打比赛的时候心法也很重要
5142000	5144000	就是去打比赛
5144000	5147000	一般都三个人或五个人
5147000	5149000	去的时候我就会让他们
5149000	5150000	把手拿出来
5150000	5152000	然后全部放在一起
5152000	5154000	就喊一句口号
5154000	5156000	这时候口号就有用了
5156000	5158000	我们是最厉害的
5158000	5160000	对面全是傻逼
5160000	5161000	这个人干嘛呢
5161000	5163000	上产之后不会紧张
5163000	5164000	你面对一群傻子
5164000	5166000	一个小孩的战斗力
5166000	5167000	你们那么强大的大人
5167000	5169000	你去还怕他们呢
5169000	5171000	所以解决心态的问题
5171000	5173000	比赛第一重要的就是
5173000	5175000	解决心态的问题
5175000	5177000	你平常的实力就不用说了
5177000	5179000	就那样你练到极致的时候
5179000	5181000	都那样没啥区别的
5181000	5183000	心态决定很多
5183000	5185000	你好
5185000	5186000	你好
5186000	5187000	你说
5187000	5188000	我想问一下咱们这个
5188000	5189000	意思就是分享一下
5189000	5190000	自己重新的一个经历
5190000	5191000	还是说现在在分享一个
5191000	5193000	能赚钱的
5193000	5194000	都可以
5194000	5195000	你可以分享最赚钱
5195000	5197000	你可以分享当前在做的事情
5197000	5199000	我就分享我
5199000	5200000	我做过的
5200000	5201000	就是我
5201000	5203000	我从来做过A&E音乐翻唱
5203000	5204000	一个月
5204000	5205000	大概两个月吧
5205000	5207000	两个月一共赚了30万
5207000	5208000	就是A&E音乐翻唱
5208000	5209000	去年
5209000	5210000	去年的
5210000	5211000	不是去年了
5211000	5213000	2024年的时候
5213000	5215000	2024年5月份到去年
5217000	5218000	那一波
5218000	5221000	广义云音乐那波吗
5221000	5222000	不是
5222000	5223000	不是
5223000	5224000	不是
5224000	5226000	是A&E音乐
5226000	5227000	就是我
5227000	5229000	就是往亦云的A&E音乐原创
5229000	5231000	我没知道这波红利
5231000	5232000	为啥呢
5232000	5233000	因为我做的时候
5233000	5234000	还没有
5234000	5236000	我还没想到可以做一个原创
5236000	5237000	我当时做的是
5237000	5239000	翻唱
5239000	5241000	就是用
5241000	5242000	用tramp
5242000	5243000	还有哈里斯的那个
5243000	5245000	口型来翻唱
5245000	5246000	说这个
5246000	5247000	有点差别
5248000	5249000	起得过
5249000	5250000	现在不行
5250000	5251000	那个时候
5251000	5252000	能这么做
5252000	5254000	你的整个的思路是怎么样的
5256000	5257000	我当时是这样子
5257000	5258000	我当时做
5258000	5259000	我是帅到帅到一哥
5259000	5260000	是怎么回事呢
5261000	5262000	当时我就
5262000	5264000	因为那个A&E刚出来的时候
5264000	5265000	我给你说
5265000	5266000	我是感谢这个
5266000	5267000	这个受制软件的
5268000	5269000	那个时候
5269000	5270000	我A&E刚流行
5270000	5271000	那个时候
5271000	5272000	抖音还不能识别
5272000	5273000	A&E这个
5273000	5274000	没有A&E识别的
5274000	5275000	那个时候
5275000	5276000	我就在聊这个
5276000	5277000	受制软件的时候
5277000	5277000	
5277000	5278000	我是做实验的
5278000	5279000	我是做工厂的
5280000	5281000	就过工厂
5281000	5282000	我亏了很多钱
5282000	5283000	因为我家做工厂
5283000	5284000	做了差不多
5284000	5285000	30多年就快40年了
5285000	5287000	我自己都做了15年了
5287000	5288000	然后一直
5288000	5289000	一直就说
5289000	5290000	之前都还行
5290000	5291000	这5年你知道的
5291000	5292000	就很难受嘛
5292000	5293000	我就跟一个人
5293000	5294000	创业寻找天
5294000	5295000	我就说哎呦
5295000	5296000	我说这大哥
5296000	5297000	我说这不行了
5297000	5298000	这场眼看就要倒闭了
5298000	5299000	他说做点啥呢
5300000	5301000	他说兄弟
5301000	5302000	你听不着AI
5302000	5303000	我说我双手已经
5303000	5304000	就是说过
5304000	5305000	提过一嘴
5305000	5306000	那你们去
5306000	5307000	要不你去做AI吧
5307000	5308000	他这么跟我说了一下
5308000	5309000	我说你会吗
5309000	5310000	他说我都不懂
5310000	5311000	我这老头了
5311000	5312000	我哪里懂啊
5312000	5313000	他说你年轻人懂你去做
5314000	5315000	我觉得这可以啊
5315000	5316000	我真的去做了
5316000	5317000	我马上关手机
5317000	5318000	我就去了解了
5318000	5320000	然后我就刷关于AI的资讯
5320000	5321000	抖音台
5321000	5323000	那个时候真的没什么资讯
5323000	5325000	没什么内容的
5325000	5327000	然后我就刷到一个
5327000	5329000	就用一个
5329000	5331000	就是用那个孙燕姿的口识
5331000	5332000	唱了一句话的歌
5332000	5333000	就唱了一句话
5333000	5335000	那个时候AI还比较
5335000	5337000	比较那个少嘛
5337000	5340000	他没有那么完整的
5340000	5341000	一个教授和攻略什么的
5341000	5342000	我就去外往
5342000	5343000	我去油管
5343000	5345000	找到了一些攻略
5345000	5349000	然后我就想说
5349000	5350000	当下比较
5350000	5353000	那个时候川普还没上台吗
5353000	5355000	他准备第二次的
5355000	5356000	那个参选
5356000	5357000	我就觉得
5357000	5359000	就我们的这个抖音
5359000	5361000	总结在放他关于他
5361000	5362000	参选的一个内幕
5362000	5363000	消息什么一直在搞这些东西
5363000	5364000	我就说
5364000	5366000	用他的嘴巴来唱
5366000	5368000	然后我就
5368000	5370000	我就用他那个
5370000	5371000	模型来唱
5371000	5373000	然后我自己训练了他模型
5373000	5377000	然后自己搞了一些素材什么的
5377000	5378000	我第一个号没样起来
5378000	5379000	因为第一个发不出去
5379000	5380000	因为我那个时候
5380000	5381000	四人号发的
5381000	5382000	后面我才知道
5382000	5383000	就是你做一个塞道的话
5383000	5385000	肯定要用一个新号来做
5385000	5387000	那个时候用自己的号
5387000	5389000	我身边的人不喜欢看
5389000	5390000	我都视频都出不去
5390000	5392000	后面我大概弄了一个新号
5392000	5393000	弄出来
5393000	5395000	然后我就弄了个新号
5395000	5397000	然后我就发
5397000	5398000	第一天晚上就
5398000	5400000	当晚上就已经破100万播放量了
5400000	5401000	当时我就说
5401000	5403000	整个号就这些东西都起来了
5403000	5406000	当时然后那流量真的很牛逼
5406000	5408000	那就是我最高过来
5408000	5409000	三千多万
5409000	5410000	三千多万
5410000	5412000	三千多万播放了
5412000	5414000	那个时候中视频的收益
5414000	5415000	中视频的收益是很
5415000	5416000	钱很少的
5416000	5417000	就不
5417000	5418000	你中视频的收益
5418000	5419000	可以忽略不计
5419000	5421000	主要是私域教学
5421000	5422000	那个时候我最高的话
5422000	5424000	是收8888
5424000	5425000	对于印教学
5425000	5427000	然后你说多少钱
5427000	5429000	记不上没多少人还价
5429000	5432000	因为你有效果有案例
5432000	5433000	对
5433000	5434000	我其实跟你说
5434000	5435000	其实我是把自己给卖了
5435000	5436000	知道吗
5436000	5438000	其实我这个东西至少可以做半年的
5438000	5440000	但是我只做两三个月
5440000	5442000	就把我自己给卖了
5442000	5443000	因为你知道
5443000	5444000	我们做实业的人
5444000	5446000	把这个生意的利润
5446000	5447000	看得很低的
5447000	5448000	非常低
5448000	5449000	我们不会说
5449000	5450000	不追求暴力
5450000	5452000	但是我也没想到
5452000	5453000	互联网的能量
5453000	5455000	但是我也没有做过互联网
5455000	5457000	我就是一个做实业的老灯
5457000	5458000	我哪里懂这个东西
5458000	5459000	但是
5459000	5462000	你知道一开始我卖多少钱吗
5462000	5463000	我第一个私聊我的是
5463000	5465000	他说老师
5465000	5466000	我想跟你学
5466000	5469000	你这个技术多少钱
5469000	5471000	你卖多少钱
5471000	5473000	卖多少
5473000	5474000	300
5474000	5475000	对
5475000	5476000	就差不多就这个价格
5476000	5478000	但是我当时我真的
5478000	5479000	后面我就
5479000	5480000	我真的我都难受死了
5484000	5486000	卡住卡住了吗
5489000	5491000	他是被飞出去了
5497000	5499000	人没了
5501000	5503000	应该说的是完敏感敏感吃
5504000	5506000	你别说人没了好不好
5506000	5507000	多不吉利
5507000	5509000	笑死我
5514000	5516000	你对
5517000	5518000	他这个没没问题
5518000	5520000	就说学费是没问题
5520000	5521000	当你
5521000	5523000	当你在一个行业
5523000	5525000	那个往
5525000	5526000	让大家看见
5526000	5527000	很多人看见的时候
5527000	5529000	就会有一波大红利
5529000	5530000	你知道吗
5530000	5531000	你说啥是啥
5531000	5532000	你知道吧
5532000	5533000	你得做
5533000	5535000	做得得让大家看见
5535000	5537000	看见了一群的认同
5537000	5539000	你的人生就起飞了
5539000	5541000	所有人都是一样的
5541000	5543000	做的阶段都是一样的
5543000	5544000	那一开始的时候
5544000	5545000	都是慢慢做
5545000	5547000	他也是一样的
5548000	5550000	做这个发现吧
5550000	5551000	我怀疑他是
5551000	5553000	教会徒弟饿死师傅
5553000	5554000	最后面
5554000	5555000	是不是这个结果
5555000	5556000	不是
5556000	5557000	不是
5557000	5559000	是他错过了一百万
5559000	5560000	这样子
5560000	5562000	我还不知道他最后面
5562000	5564000	为什么只做了两三个月
5565000	5566000	他这个卡住了
5566000	5567000	卖这种客人
5567000	5568000	越来越多了
5568000	5569000	很多很多
5569000	5570000	他这种的话
5570000	5572000	应该操作成模式的
5572000	5573000	知道吧
5573000	5574000	你一开始
5574000	5576000	做两个月的测试
5576000	5577000	测试完之后
5577000	5579000	有人愿意付8800
5579000	5580000	你就快速的
5580000	5582000	把这个模式放大
5582000	5583000	把你的流量放大
5583000	5584000	让更多
5584000	5585000	我刚才是被系统
5585000	5586000	被你们踢的
5586000	5587000	系统
5587000	5588000	谁踢你
5588000	5589000	我们那么喜欢
5589000	5590000	你想听故事呢
5590000	5591000	赶紧
5591000	5592000	继续吧
5592000	5593000	没有
5593000	5594000	就是我把自己卖了
5594000	5595000	后面我做的
5595000	5596000	我就一直
5596000	5597000	受到举报了
5597000	5598000	就是
5598000	5599000	后面有一个
5599000	5600000	好信任
5600000	5601000	他是四川的
5601000	5602000	他是一个投资人
5602000	5603000	他跟我说
5603000	5604000	他是兄弟
5604000	5605000	我当时
5605000	5606000	我嫁给你就
5606000	5607000	长得8800的时候
5607000	5608000	他找到我
5608000	5609000	他是兄弟
5609000	5611000	你怎么把自己卖了呢
5611000	5612000	他说我
5612000	5615000	他说他先给我们
5615000	5616000	他说你多少钱
5616000	5617000	我就说多少钱
5617000	5618000	他直接转账给我了
5618000	5619000	然后转完之后
5619000	5620000	他说兄弟
5620000	5621000	其实我不要你这个工具
5621000	5622000	你不用
5622000	5623000	不用发给我
5623000	5624000	我只是想跟你聊聊天而已
5624000	5626000	他说你把自己给卖了
5626000	5627000	我说
5627000	5628000	什么意思
5628000	5629000	他说
5629000	5630000	你的认知这么高
5630000	5631000	为什么把你的认知
5631000	5632000	不变现呢
5632000	5634000	你遭他自己的认知
5634000	5636000	我说我好像是有点
5636000	5637000	后面我再收你
5637000	5638000	我就会受到8800了
5638000	5639000	我的时候
5639000	5640000	我还觉得自己卖的
5640000	5641000	还可以
5641000	5642000	其实8800都不算个屁
5642000	5643000	就算888
5643000	5644000	你想
5644000	5646000	对一个互联网的钱来说
5646000	5647000	根本不算钱
5647000	5649000	他说你加个零
5649000	5651000	他把人要
5651000	5652000	他说你
5652000	5653000	他说你不要觉得你自己
5653000	5654000	好像不怎么样
5654000	5655000	其实你的认知
5655000	5657000	已经超越了90%的人
5657000	5658000	你不要
5658000	5659000	不要觉得互联网
5659000	5661000	互联网的人有多聪明
5661000	5662000	都是傻逼
5662000	5663000	他说你
5664000	5665000	然后我在涨价的
5665000	5667000	我涨价没卖多久
5667000	5668000	然后又彻底
5668000	5669000	他妈的
5669000	5670000	不行了
5670000	5671000	就很多人跟风
5671000	5672000	然后
5672000	5673000	因为我教那些学徒
5673000	5674000	我就跟他说了
5674000	5675000	我说你我教你可以
5675000	5676000	你就不要跟风
5676000	5677000	但是后面谁管你
5677000	5679000	我就说你不要跟我做一样的
5679000	5680000	你比如你做
5680000	5681000	那个
5681000	5682000	大地都可以
5682000	5683000	你不要
5683000	5684000	你或者你做
5684000	5685000	那个金总都可以
5685000	5686000	你不要做
5686000	5687000	你不要做
5687000	5688000	你不要做
5688000	5689000	你不要做
5689000	5690000	你不要做
5690000	5691000	你不要做
5691000	5692000	你不要做
5692000	5693000	你不要做
5693000	5694000	你不要做
5694000	5695000	你不要做
5695000	5696000	你不要做
5696000	5697000	你不要做
5697000	5698000	你不要做
5698000	5699000	你不要做
5699000	5700000	你不要做
5700000	5701000	你不要做
5701000	5702000	你不要做
5702000	5703000	你不要做
5703000	5704000	你不要做
5704000	5705000	你不要做
5705000	5706000	你不要做
5706000	5707000	你不要做
5707000	5708000	你不要做
5708000	5709000	你不要做
5709000	5710000	你不要做
5710000	5711000	你不要做
5711000	5712000	你不要做
5712000	5713000	你不要做
5713000	5714000	你不要做
5714000	5715000	你不要做
5715000	5716000	你不要做
5716000	5717000	你不要做
5717000	5718000	你不要做
5718000	5719000	你不要做
5719000	5720000	你不要做
5720000	5721000	你不要做
5721000	5722000	你不要做
5722000	5723000	你不要做
5723000	5724000	你不要做
5724000	5725000	你不要做
5725000	5726000	你不要做
5726000	5727000	你不要做
5727000	5728000	你不要做
5728000	5729000	你不要做
5729000	5730000	你不要做
5730000	5731000	你不要做
5731000	5732000	你不要做
5732000	5733000	你不要做
5733000	5734000	你不要做
5734000	5735000	你不要做
5735000	5736000	你不要做
5736000	5737000	你不要做
5737000	5738000	你不要做
5738000	5739000	你不要做
5739000	5740000	你不要做
5740000	5741000	你不要做
5741000	5742000	你不要做
5742000	5743000	你不要做
5743000	5744000	你不要做
5744000	5745000	你不要做
5745000	5746000	你不要做
5746000	5747000	你不要做
5747000	5748000	你不要做
5748000	5749000	你不要做
5749000	5750000	你不要做
5750000	5751000	你不要做
5751000	5752000	你不要做
5752000	5753000	你不要做
5753000	5754000	你不要做
5754000	5755000	你不要做
5755000	5756000	你不要做
5756000	5757000	你不要做
5757000	5758000	你不要做
5758000	5759000	你不要做
5759000	5760000	你不要做
5760000	5761000	你不要做
5761000	5762000	你不要做
5762000	5763000	你不要做
5763000	5764000	你不要做
5764000	5765000	你不要做
5765000	5766000	你不要做
5766000	5767000	你不要做
5767000	5768000	你不要做
5768000	5769000	你不要做
5769000	5770000	你不要做
5770000	5771000	你不要做
5771000	5772000	你不要做
5772000	5773000	你不要做
5773000	5774000	你不要做
5774000	5775000	你不要做
5775000	5776000	你不要做
5776000	5777000	你不要做
5777000	5778000	你不要做
5778000	5779000	你不要做
5779000	5780000	你不要做
5780000	5781000	你不要做
5781000	5782000	你不要做
5782000	5783000	你不要做
5783000	5784000	你不要做
5784000	5785000	你不要做
5785000	5786000	你不要做
5786000	5787000	你不要做
5787000	5788000	你不要做
5788000	5789000	你不要做
5789000	5790000	你不要做
5790000	5791000	你不要做
5791000	5792000	你不要做
5792000	5793000	你不要做
5793000	5794000	你不要做
5794000	5795000	你不要做
5795000	5796000	你不要做
5796000	5797000	你不要做
5797000	5798000	你不要做
5798000	5799000	你不要做
5799000	5800000	你不要做
5800000	5801000	你不要做
5801000	5802000	你不要做
5802000	5803000	你
5803000	5805000	你就没有人往下去执行吗
5805000	5806000	我
5806000	5807000	我
5808000	5809000	对
5809000	5810000	我换了一个赛道
5810000	5811000	我停了一年吧
5811000	5812000	我一年
5812000	5813000	我收益上面也比较忙了
5813000	5814000	然后就
5814000	5815000	今年10月份开始
5815000	5816000	10月1号开始
5816000	5817000	我又换了一个新的赛道
5817000	5818000	科普赛道
5818000	5819000	我科普赛道
5819000	5820000	我个人觉得
5820000	5821000	我的认证应该还行吧
5821000	5822000	然后一个月
5822000	5824000	又做到了1万的互动粉
5824000	5825000	就一个月时间
5825000	5826000	我的一个月
5826000	5827000	我进步没有出门
5827000	5829000	我就专注于搞提猜
5829000	5830000	然后一个月就搞了
5830000	5831000	1万的互动粉
5831000	5832000	结果
5832000	5833000	我这个人
5833000	5834000	他妈的
5834000	5835000	就是
5835000	5837000	事实都感冒着热乎的
5837000	5839000	我的1万互动粉
5839000	5840000	满足了以后
5840000	5842000	大概也就半个月不到吧
5842000	5843000	抖音降了
5843000	5844000	我接个互动粉就可以了
5844000	5846000	现在抖音这个门看
5846000	5847000	就创造了伙伴计划的门看
5847000	5848000	非常低
5848000	5849000	非常低了
5849000	5850000	现在
5850000	5852000	我那个号的价值
5852000	5853000	本来
5853000	5854000	我当然想过
5854000	5855000	我养一个号
5855000	5857000	当时我一个创造伙伴计划的号的话
5857000	5858000	1万互动粉的号
5858000	5860000	就可以只2万块钱左右
5860000	5861000	我就想
5861000	5862000	哪怕我这号没流量
5862000	5863000	我就
5863000	5865000	我就一个月养一个号
5865000	5866000	养一个号卖
5866000	5867000	我也划算
5867000	5869000	因为我有技巧了
5869000	5871000	我就不用花很多时间去养一个号
5871000	5872000	足够1万个互动粉
5872000	5873000	发现
5873000	5874000	后面
5874000	5875000	那
5875000	5876000	那抖爸爸
5876000	5877000	他降低了要求
5877000	5878000	门看一下
5878000	5879000	你知道
5879000	5881000	5千的互动粉
5881000	5882000	和1万的互动粉
5882000	5884000	那不是2倍的差距
5884000	5886000	就是我觉得难度的话
5886000	5887000	是在4倍
5887000	5889000	但虽然说粉丝量都不一样
5889000	5890000	但是你要想维持
5890000	5891000	一直维持
5891000	5892000	1万互动粉
5892000	5894000	难度是很大的
5894000	5895000	所以说
5895000	5896000	这门看你就降低了
5896000	5897000	所以说你的号
5897000	5898000	本来只2万
5898000	5899000	可能
5899000	5901000	也只能只剩2,3千了
5901000	5902000	那就这样
5902000	5903000	所以说
5903000	5905000	干什么就得赶早
5905000	5906000	你这个吃吃
5906000	5907000	感冒热乎的
5907000	5908000	啥也捞不着
5908000	5909000	你也是刚刚
5909000	5911000	过互联网项目没多久
5911000	5913000	但是前面那个的确是运气
5913000	5914000	有点运气成分的
5914000	5915000	后面要
5915000	5916000	运气成分
5916000	5917000	对
5917000	5918000	不是
5918000	5919000	其实你知道我感谢谁吗
5919000	5920000	感谢枪杀
5920000	5921000	就是枪击他的人
5921000	5922000	我最开
5922000	5923000	就是说我的
5923000	5924000	我就是从
5924000	5925000	从几百万波放量
5925000	5926000	突破1000万波放量的
5926000	5928000	是从枪击开始
5928000	5929000	所以说
5929000	5930000	天使地利人和
5930000	5931000	这个需要的
5931000	5933000	干什么都需要天使地利人和
5933000	5934000	你知道吗
5934000	5935000	因为我当时
5935000	5936000	我都做的
5936000	5937000	也算是做到瓶颈去了
5937000	5938000	因为
5938000	5939000	一直维持在
5939000	5940000	最高500万的波放量
5940000	5941000	就突破不了1000万波放量
5941000	5942000	只能500万
5942000	5943000	来回就100万波放量
5943000	5944000	几十万波放量
5944000	5945000	但是
5945000	5947000	他被枪击了那一刻
5947000	5949000	我就知道我的机会来了
5949000	5950000	我当时
5950000	5951000	我当时
5951000	5952000	因为他枪击之后
5952000	5953000	他当时党内有一个大会
5953000	5954000	就是开他
5954000	5956000	他那个所在党的一个大会
5956000	5957000	他要出席
5957000	5958000	他大概
5958000	5959000	就说消失两天
5959000	5960000	要包扎什么的
5960000	5962000	我就那天晚上
5962000	5963000	我就守在他那个
5963000	5965000	我就看油管直播
5965000	5967000	他在直播的时候
5967000	5968000	我就开始录屏
5968000	5971000	我就做他的人物的素材
5971000	5972000	然后
5972000	5973000	那一晚上
5973000	5974000	我晚上
5974000	5975000	我就
5975000	5976000	他只要他露脸出来了
5976000	5977000	我就马上做素材
5977000	5978000	做出来以后
5978000	5979000	就马上发
5979000	5980000	然后那天晚上就
5980000	5982000	破千万波放量了
5982000	5986000	就这一波也算是赶上了
5986000	5989000	这黄毛还是你的贵的
5989000	5990000	是
5990000	5992000	反正他们枪击那个事
5992000	5994000	对我来说还是手比较大
5995000	5996000	我问一下
5996000	5997000	就是说
5997000	5999000	你枪击出来以后
5999000	6001000	你素材弄好了以后
6001000	6004000	你还是加了音乐的是吧
6004000	6005000	对
6005000	6006000	比如说以前
6006000	6007000	以前他
6007000	6008000	就是他正常的
6008000	6010000	就是他在那个
6010000	6012000	电视电视辩论的时候
6012000	6013000	我之前用最早用的
6013000	6016000	还是电视辩论跟那个
6016000	6018000	老拜在辩论的
6018000	6020000	没有带耳朵包扎的那个
6020000	6021000	就是他出来以后
6021000	6022000	耳朵包扎了
6022000	6023000	包扎以后
6023000	6024000	就用那个包扎的素材
6024000	6025000	那个素材一出来
6025000	6026000	我跟你说
6026000	6027000	那简直是扎的不行
6027000	6029000	我说我这这么快就包上了
6029000	6030000	就是留言的
6030000	6032000	就是留言比点点多
6033000	6034000	那就是说
6034000	6037000	这个音乐搞出来这个词啊
6037000	6038000	什么的
6038000	6040000	还是你自己定是吧
6040000	6041000	歌就是我自己定嘛
6041000	6042000	就定
6042000	6043000	你我最喜欢用的乐语歌
6043000	6045000	就乐语歌的话就很受欢迎
6045000	6046000	因为
6046000	6047000	就是情怀
6047000	6049000	因为你知道喜欢
6049000	6050000	喜欢这些史征的人
6050000	6051000	都是这些80后
6051000	6052000	70后的人多
6052000	6054000	那70后80后就喜欢这一个嘛
6054000	6055000	就
6055000	6056000	就80
6056000	6057000	就呀是吧
6057000	6058000	不是
6058000	6059000	是皇家居的歌比较多
6059000	6060000	皇家居的歌啊
6060000	6061000	或者说
6061000	6062000	一些好心分手
6062000	6064000	就是那些王立宏这些
6064000	6067000	还有就是港岳的港台这些嘛
6067000	6069000	那你这个时候唱出来的
6069000	6070000	搞出来这个歌
6070000	6071000	其实不是用那个
6071000	6073000	川普的那个口音来唱的是吧
6073000	6075000	实际上就是用中国的
6075000	6076000	就是用川普的
6076000	6077000	川普的嘴巴
6077000	6078000	川普的声音
6078000	6081000	但是唱的是中文是吧
6081000	6082000	唱的中文
6082000	6083000	我跟你说我这个
6083000	6085000	我现在很多都没有了
6085000	6086000	我这个是
6086000	6088000	也算是比较小众的
6088000	6091000	本地部书的
6091000	6092000	明白了
6092000	6093000	对
6093000	6096000	然后就是他跟那个时候
6096000	6097000	因为哈里斯
6097000	6098000	准备上来要选的
6098000	6101000	就是他就是男女对唱嘛
6101000	6102000	就比如说那种
6102000	6106000	情歌哈里斯和川普对唱的那种
6106000	6108000	反正是恶搞的那种吧
6108000	6109000	对对对
6109000	6110000	对对
6110000	6111000	但这个
6111000	6113000	也是吧
6113000	6114000	我没没没
6114000	6115000	我可以继续做啊
6115000	6117000	我感觉你这个
6117000	6119000	其实你缺的不是这个
6119000	6121000	这个执行的问题
6121000	6123000	还可以做
6123000	6124000	你可以这个这个东西
6124000	6126000	这个技术一直可以用
6126000	6128000	懂他下台了以后
6128000	6129000	我想啊
6129000	6130000	我可以试一试下台又再做
6130000	6131000	因为我做别人的话
6131000	6132000	我觉得
6132000	6133000	我还没想到
6133000	6134000	就是说
6134000	6135000	我想过谁做谁的呢
6135000	6136000	因为现在有人做了
6136000	6137000	耐清德
6137000	6138000	小菜
6138000	6139000	再做
6139000	6141000	就是流量也不错
6141000	6142000	但是跟他没话别的
6142000	6143000	这个有点风险吧
6143000	6144000	有点弯弯的
6144000	6145000	可能有点风险
6145000	6146000	没有啊
6146000	6148000	弯弯的就被AI的
6148000	6149000	绑在那个柱子上
6149000	6150000	编打什么的
6150000	6151000	那流量
6151000	6152000	你可以搜一下
6152000	6153000	就是那个
6153000	6154000	有有有很多那个
6154000	6155000	把他拉到地府去
6155000	6156000	然后地府上面有判官
6156000	6158000	那里判判小菜跟
6158000	6160000	那个小赖的
6160000	6161000	哎呀
6161000	6162000	他贬的不行
6162000	6163000	那几百万点赞
6163000	6165000	怎么会说他这个什么
6165000	6167000	比如说搞一个他那个
6167000	6169000	旺旺主旺中是吧
6169000	6170000	对呀
6170000	6171000	就是
6171000	6172000	就是说你
6172000	6173000	免败旺族
6173000	6174000	什么什么
6174000	6175000	就是这不审判他
6175000	6176000	这地府不审判人
6176000	6177000	就是你看过
6177000	6178000	你还知道啊
6178000	6179000	中文应该都懂那个
6179000	6180000	那个狗啊
6180000	6182000	这个审核应该不会
6182000	6183000	有问题吧
6183000	6184000	应该审核
6184000	6185000	他的抖音应该能过吧
6185000	6186000	这种
6186000	6187000	肯定可以
6187000	6188000	让几百万点赞啊
6188000	6189000	好
6189000	6190000	可以
6190000	6191000	一个视频
6191000	6192000	一个视频
6192000	6193000	七分几十万
6193000	6194000	这相当于
6194000	6195000	这个爱国视频了
6195000	6196000	对吧
6196000	6197000	可以理解
6197000	6198000	你说啊
6198000	6199000	中国人就喜欢
6199000	6200000	爱国情怀
6200000	6201000	炒情怀嘛
6201000	6203000	给你情怀买单了
6203000	6204000	可以
6204000	6205000	可以
6205000	6206000	可以
6206000	6208000	我是担心就是
6208000	6209000	有的东西他
6209000	6210000	万一没弄好我靠
6210000	6211000	左边我靠
6211000	6213000	账号容易被封了
6213000	6214000	我靠
6214000	6215000	你说这东西
6215000	6217000	你只要不
6217000	6219000	不骂我们母亲
6219000	6220000	不
6220000	6222000	你就不会去
6222000	6224000	有任何的法律风险
6224000	6225000	你搞任何的东西
6225000	6227000	他只是会把你号给封了
6227000	6229000	但是你的人生是没有问题的
6229000	6230000	知道吗
6230000	6232000	你不懂触碰我们自家的东西
6232000	6233000	明白吗
6233000	6234000	你这个风格
6234000	6235000	我可不可以理解
6235000	6236000	有点像那个
6236000	6237000	就不是有几个人模仿
6237000	6238000	印度老马
6238000	6240000	老在那里唱歌跳舞的那种
6241000	6242000	人家是真人
6242000	6244000	人家是真人模仿的吗
6244000	6246000	我这组约是AI模仿的吗
6246000	6247000	不一定
6247000	6248000	对
6250000	6251000	但是后面
6251000	6252000	七号
6252000	6253000	七号
6253000	6255000	其实已经有一个技术的解决方案
6255000	6256000	第一个
6256000	6257000	第二个的话
6257000	6258000	他做出了案例出来
6258000	6260000	他对实时乐点那些
6260000	6262000	捕捉能力比较强
6262000	6264000	能把用他的技术来把案例
6264000	6265000	做出来
6265000	6266000	然后能呈现结果出来
6266000	6268000	这个时候你很多变现的方式
6268000	6270000	就你不管是你音乐
6270000	6272000	卖优顿加供应链
6272000	6273000	优顿供应链
6273000	6274000	也是一条
6274000	6276000	你卖课也是一条
6276000	6278000	卖课加课也是一条
6278000	6279000	以后你没想过什么东西
6279000	6281000	不要听别人说
6281000	6282000	你要什么搞一段方案
6282000	6284000	把你的变现方式先想好
6284000	6285000	不用
6285000	6287000	你想搞什么就搞
6287000	6288000	我跟你说
6288000	6289000	你粉丝量上来以后
6289000	6290000	有人给你引路的
6290000	6291000	有人给你引路
6291000	6292000	有人直接告诉你
6292000	6293000	怎么样变现的
6293000	6294000	不用你去
6294000	6295000	什么想通了
6295000	6296000	你想通了以后
6296000	6297000	别人的你就做了
6297000	6299000	你就变做变想就行了
6299000	6300000	就实行的
6300000	6302000	你不要想
6302000	6303000	你想的话就没有了
6303000	6304000	真的
6304000	6305000	有道理
6306000	6308000	这执行力大吧
6308000	6309000	对
6309000	6310000	想到就做
6310000	6311000	你不要想了
6311000	6313000	我怎么变现的
6313000	6314000	你还停留在想的时候
6314000	6315000	别人的已经
6315000	6316000	已经爆了
6316000	6317000	知道吧
6320000	6322000	后面我有搞原创
6322000	6323000	我再聊一聊
6323000	6325000	后面我有搞音乐原创
6325000	6327000	我上了三首歌
6327000	6328000	一个是
6328000	6329000	一共是
6329000	6330000	但我这个网易语
6330000	6331000	是可以查到的
6331000	6332000	一个是失众
6332000	6334000	一个是
6334000	6335000	一个是失众
6335000	6336000	反正就是
6336000	6337000	就是比较电异比较重
6337000	6338000	比较失败的
6338000	6339000	我用苏东做的
6339000	6340000	我想做的
6340000	6341000	我那个时候
6341000	6343000	想做的时候也晚了
6343000	6344000	也晚了
6344000	6345000	因为那个时候
